Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{EB1EBC85-B68F-4828-8331-495CCD2E645E},105750,1995-06-01 00:00,S,N,F,WINDSOR,WINDSOR AND MAIDENHEAD,WINDSOR AND MAIDENHEAD,A,A
{70C70C54-F130-4B8D-AFB6-423EE6C8D406},54000,1995-06-16 00:00,T,N,F,PEWSEY,KENNET,WILTSHIRE,A,A
{F664F65C-8E08-4C30-9E89-423F0265F071},49995,1995-09-29 00:00,T,Y,F,WORCESTER,WORCESTER,WORCESTERSHIRE,A,A
{5E987E4B-225C-461E-AF7C-423F06CB8D36},60000,1995-06-30 00:00,T,N,F,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A
{26EB68B7-5AA1-4397-9157-423F0C5A7112},36000,1995-01-25 00:00,S,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{FB6CD410-1D21-4EC6-AA86-45CE5B09DCF4},105000,1995-08-04 00:00,F,Y,L,LONDON,SOUTHWARK,GREATER LONDON,A,A
{DC00072F-9051-4429-B6CB-45CE79F9C7DF},159950,1995-08-08 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{A3376AAB-D15A-43D5-A5A4-3B1E41EB9CA0},103500,1995-03-10 00:00,D,Y,F,NORTHAMPTON,NORTHAMPTON,NORTHAMPTONSHIRE,A,A
{789BD343-DCF1-462D-93F6-3B1E44B3BDBA},32000,1995-04-28 00:00,F,N,L,WORTHING,WORTHING,WEST SUSSEX,A,A
{CBC77C34-4A5D-46AF-A1E9-495CE76AADBD},54000,1995-04-12 00:00,S,N,F,PLYMOUTH,PLYMOUTH,DEVON,A,A
{260E582C-26E6-4BB8-9896-495D05AD69DB},59950,1995-04-07 00:00,S,N,F,READING,READING,READING,A,A
{AF588575-A673-4EBF-A011-495D1134CCB5},18000,1995-03-08 00:00,T,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{D32149A0-38C6-4941-B288-423F13479616},43500,1995-12-07 00:00,T,N,F,CARDIFF,CARDIFF,CARDIFF,A,A
{6C336338-9758-4E2A-B744-873C20ED3E0D},52000,1995-08-18 00:00,F,N,L,HASTINGS,ROTHER,EAST SUSSEX,A,A
{53EDDAAA-7FD8-4277-9B05-873C324DD321},33000,1995-02-17 00:00,T,N,F,NEWPORT PAGNELL,MILTON KEYNES,MILTON KEYNES,A,A
{4E896B23-1EB3-425F-87E1-8E6723CC6C40},43500,1995-02-16 00:00,S,N,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{84174488-F7FB-4296-9F34-8E672E94D998},63000,1995-10-04 00:00,D,N,F,NEWTON-LE-WILLOWS,ST HELENS,MERSEYSIDE,A,A
{CE3E4592-59AF-4406-864F-8E6738D305C7},95000,1995-10-20 00:00,F,N,L,POOLE,POOLE,POOLE,A,A
{43F6DA01-FD64-468D-A098-8E673AD5FB88},43000,1995-07-28 00:00,F,N,L,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{AE53CE45-65BC-42AD-B2D5-8E673D6F244D},70000,1995-08-04 00:00,T,N,F,WELLINGBOROUGH,WELLINGBOROUGH,NORTHAMPTONSHIRE,A,A
{189ADA73-D268-4846-9104-8E6741195696},68500,1995-07-21 00:00,S,N,F,WELLING,BEXLEY,GREATER LONDON,A,A
{69F4CD72-7406-421D-B6E2-83B9FD575C3B},49590,1995-10-12 00:00,T,Y,F,BRISTOL,NORTHAVON,AVON,A,A
{10F6B39C-804A-4C1F-9E89-83BA00B2D131},117500,1995-01-20 00:00,D,N,F,BRIGHTON,BRIGHTON,EAST SUSSEX,A,A
{54E69708-7EAD-4AB8-B18C-83BA11CCCA6F},85500,1995-12-12 00:00,D,N,F,SIDCUP,BEXLEY,GREATER LONDON,A,A
{8F855E42-3F7B-4398-BBD0-83BA1B32CC24},156500,1995-12-07 00:00,T,N,F,LONDON,WANDSWORTH,GREATER LONDON,A,A
{82568692-AC1C-4E41-A03B-83BA28DEC6F3},89000,1995-02-17 00:00,D,N,F,WIRRAL,WIRRAL,MERSEYSIDE,A,A
{7D49DA07-7F79-4ED4-9B03-83BA29CC28C6},40000,1995-03-10 00:00,S,N,F,DRIFFIELD,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{D4E4B770-C284-4627-B67A-91F957D43C2D},33950,1995-06-02 00:00,T,N,F,NOTTINGHAM,GEDLING,NOTTINGHAMSHIRE,A,A
{6CC6EB9D-7113-4CF9-98EC-8AC7F7130FE8},108500,1995-12-18 00:00,D,Y,F,SEAFORD,LEWES,EAST SUSSEX,A,A
{98A81F42-0951-423B-B64A-8AC801D63945},110000,1995-07-14 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{08DFF47D-78F4-4DBB-B907-8AC80CCDC48F},129950,1995-07-26 00:00,D,N,F,HIGH WYCOMBE,WYCOMBE,BUCKINGHAMSHIRE,A,A
{0F166574-D314-4959-90CE-8AC82088188C},176750,1995-03-10 00:00,D,N,F,BRENTWOOD,BRENTWOOD,ESSEX,A,A
{6475830F-F35B-43F3-99CD-8AC825E4C874},56500,1995-04-26 00:00,S,N,F,PEWSEY,KENNET,WILTSHIRE,A,A
{C8E45D90-A0D7-458C-9775-8AC8327C0A2E},69950,1995-07-28 00:00,D,Y,F,CREWE,NEWCASTLE-UNDER-LYME,STAFFORDSHIRE,A,A
{8B22BDD9-DAD2-4FE0-A2E6-873C5A7F87E0},45000,1995-12-22 00:00,F,N,L,HOVE,HOVE,EAST SUSSEX,A,A
{8CD2DF35-E4AB-40E0-AD30-873C6E69E6FC},23000,1995-12-24 00:00,F,N,L,WITHAM,BRAINTREE,ESSEX,A,A
{0D5B450B-5724-4A93-84F2-8E676E8C181C},49000,1995-02-21 00:00,S,N,F,AYLESFORD,TONBRIDGE AND MALLING,KENT,A,A
{33089E65-18CC-4EAB-AA5F-8E678D7B8EAF},67000,1995-06-16 00:00,D,N,F,COVENTRY,COVENTRY,WEST MIDLANDS,A,A
{7DD31AB9-5382-4AC8-9AB6-83BA3986EC89},34950,1995-09-12 00:00,F,N,L,BLACKPOOL,FYLDE,LANCASHIRE,A,A
{50A8472C-749F-4A87-AFAC-83BA3BA605B5},95000,1995-08-18 00:00,S,N,F,COULSDON,SUTTON,GREATER LONDON,A,A
{3480DA08-0B52-401A-A336-83BA49879C73},85000,1995-12-08 00:00,D,N,F,WIGAN,WIGAN,GREATER MANCHESTER,A,A
{3D9FE8E0-1D28-435E-9E5D-83BA637B728A},116000,1995-09-12 00:00,S,N,F,LONDON,BARNET,GREATER LONDON,A,A
{4ACCFE55-EC1A-4C28-9B98-91F985DE7E44},35000,1995-06-08 00:00,F,N,L,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{A4486B34-972B-45F7-BC24-91F98AD3B074},64500,1995-06-19 00:00,S,N,F,SOUTHAMPTON,NEW FOREST,HAMPSHIRE,A,A
{1EE0750E-5AB8-4885-9814-91F991FDA03A},96500,1995-03-31 00:00,D,Y,F,SHEFFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{73919F1A-712C-4AEC-84F9-91F998BF3799},39250,1995-01-24 00:00,S,N,F,GLOUCESTER,GLOUCESTER,GLOUCESTERSHIRE,A,A
{4CACC54C-95B5-4421-9010-91F99D4DFFFF},169000,1995-08-11 00:00,D,N,F,LYMINGTON,NEW FOREST,HAMPSHIRE,A,A
{E34BAF8D-DC77-4171-A501-91F9A15E3B96},34000,1995-05-26 00:00,T,N,L,WARRINGTON,WARRINGTON,WARRINGTON,A,A
{CE8B1C94-603C-4B8E-B24D-8AC840D3523E},58500,1995-06-30 00:00,D,N,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK,A,A
{8BE6FF69-543C-4CD3-8F03-8AC86AD3A8C0},28500,1995-08-18 00:00,T,N,F,SOUTHEND-ON-SEA,SOUTHEND-ON-SEA,SOUTHEND-ON-SEA,A,A
{2492E59C-AB43-4AE0-858B-8AC8800F644B},51000,1995-06-25 00:00,S,N,F,SALTBURN-BY-THE-SEA,SCARBOROUGH,NORTH YORKSHIRE,A,A
{F589A2AC-FF3D-4E8D-98B8-8E67B2114027},53500,1995-09-29 00:00,T,N,F,BEDFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{01B00541-4B56-4D07-AEAC-8E67B39289F7},85000,1995-12-21 00:00,D,N,F,ALCESTER,STRATFORD-ON-AVON,WARWICKSHIRE,A,A
{A8FFF0FE-A468-4ADB-8830-8E67BAAE9AF4},45500,1995-06-16 00:00,F,N,L,CARDIFF,CARDIFF,CARDIFF,A,A
{19D93DCC-8B83-41BA-A0E0-8E67C4FA5239},101000,1995-07-14 00:00,T,N,F,LONDON,EALING,GREATER LONDON,A,A
{638FEA9E-5DF8-4463-B076-8E67CCBD39D6},37500,1995-12-15 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{3B179D41-0170-4EE4-948A-83BA78E6AABA},147950,1995-11-24 00:00,D,Y,L,THORNTON-CLEVELEYS,WYRE,LANCASHIRE,A,A
{5D8BA097-6203-4D74-A5F7-83BA80680D88},62000,1995-04-07 00:00,T,N,F,SAFFRON WALDEN,UTTLESFORD,ESSEX,A,A
{2C42BBFE-46A0-4EC9-B2F2-83BA8ACBDBB4},59950,1995-06-16 00:00,S,Y,F,ROCHDALE,ROCHDALE,GREATER MANCHESTER,A,A
{CD80C676-C80A-4FDA-AA8A-83BA935CBF73},54750,1995-06-02 00:00,T,N,F,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{A4CA4A07-431F-49A2-A462-83BAA96B490A},50000,1995-06-01 00:00,F,N,L,SOLIHULL,SOLIHULL,WEST MIDLANDS,A,A
{8A590932-B8F3-43AF-9059-83BABE5A6749},115000,1995-05-10 00:00,D,N,F,STANFORD-LE-HOPE,THURROCK,THURROCK,A,A
{9BEFE82D-3BA2-413F-874A-91F9C678DBC9},42500,1995-09-21 00:00,S,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{30544D61-9269-4E24-A818-91F9CBEF067C},40000,1995-03-06 00:00,S,N,F,MANCHESTER,ROCHDALE,GREATER MANCHESTER,A,A
{053B3498-19E2-4C00-8A36-91F9CFBF274F},60000,1995-03-31 00:00,S,N,F,NORTHAMPTON,DAVENTRY,NORTHAMPTONSHIRE,A,A
{6F347C1E-DD07-421B-BEE0-91F9D5CDDA5A},31950,1995-02-10 00:00,S,N,F,MANSFIELD,MANSFIELD,NOTTINGHAMSHIRE,A,A
{DF6955BD-2B93-42FA-B315-91F9DF54FA56},58500,1995-06-23 00:00,S,Y,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{CDAE62CF-7FC3-40EC-A320-91F9FC119CB0},44000,1995-08-08 00:00,T,N,L,BURY,BURY,GREATER MANCHESTER,A,A
{4ABE6E64-0CE8-40C3-AE9C-8AC886FBB302},59950,1995-12-14 00:00,S,N,F,EXMOUTH,EAST DEVON,DEVON,A,A
{315F22AF-B0AF-4705-A966-8AC8B7027C8C},25000,1995-06-19 00:00,T,N,L,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{D281DCE4-B6B5-4DAB-80E9-8AC8C5AE8B87},80000,1995-11-27 00:00,T,N,F,LONDON,HARINGEY,GREATER LONDON,A,A
{A0D5B3E6-6DA4-419B-8213-8AC8CAD53651},56000,1995-09-15 00:00,S,N,F,HULL,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{8918F05D-E219-4C08-B040-873CCFA45675},12100,1995-06-30 00:00,T,N,F,MANSFIELD,MANSFIELD,NOTTINGHAMSHIRE,A,A
{F006484A-D1C1-4535-9EEE-873CD8B15934},16000,1995-01-12 00:00,S,N,F,WELLINGBOROUGH,WELLINGBOROUGH,NORTHAMPTONSHIRE,A,A
{F79B6D68-34BA-4729-83B8-873D0854B714},39000,1995-07-31 00:00,T,N,F,GOSPORT,GOSPORT,HAMPSHIRE,A,A
{C4D3AB6B-0F4A-489C-9A10-8E67F0D8B9B3},50000,1995-12-21 00:00,F,N,L,HARROGATE,HARROGATE,NORTH YORKSHIRE,A,A
{1DE9BCE3-3F86-4241-AD0A-83BAD6D37125},67500,1995-07-07 00:00,S,Y,F,BIDEFORD,TORRIDGE,DEVON,A,A
{B7171A3A-714D-4353-A21E-83BADE15B7B8},67000,1995-05-09 00:00,T,N,F,WELWYN GARDEN CITY,WELWYN HATFIELD,HERTFORDSHIRE,A,A
{BF01E8B5-FFCE-4516-B3B2-83BADF519E94},86000,1995-03-21 00:00,D,N,F,WOODBRIDGE,SUFFOLK COASTAL,SUFFOLK,A,A
{11ABD37B-7255-41B2-9262-83BAEF8B9CB6},90000,1995-01-06 00:00,D,N,F,WOLVERHAMPTON,SOUTH STAFFORDSHIRE,STAFFORDSHIRE,A,A
{2BB36996-42FC-427A-9E0D-83BAF40E1775},58000,1995-04-18 00:00,S,N,F,WINCHESTER,WINCHESTER,HAMPSHIRE,A,A
{39FF8E5C-82D5-4D37-9639-91FA16AA6774},46000,1995-04-06 00:00,S,N,F,GLOUCESTER,GLOUCESTER,GLOUCESTERSHIRE,A,A
{A530187D-9CDD-46C3-B148-91FA186E2414},47000,1995-09-11 00:00,D,N,F,NEWARK,NEWARK AND SHERWOOD,NOTTINGHAMSHIRE,A,A
{BE4E8C23-AF21-4051-A605-91FA37DA419E},42500,1995-04-13 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{66748D83-D160-4375-A7DB-91FA44CAF17F},86500,1995-02-20 00:00,T,N,F,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A
{2F4A5F68-5EA1-4233-A8D3-8AC8DE0BD5B1},63000,1995-10-27 00:00,D,N,F,PENZANCE,PENWITH,CORNWALL,A,A
{F11EFF5A-BE66-4D24-98DC-8AC8E275EB3F},56500,1995-12-08 00:00,S,N,F,LICHFIELD,LICHFIELD,STAFFORDSHIRE,A,A
{45258B44-8443-444E-A5AF-873D1E261EB7},52950,1995-11-30 00:00,T,N,F,CHELTENHAM,CHELTENHAM,GLOUCESTERSHIRE,A,A
{41776A64-BFA2-4D2E-9FE7-873D24274233},58000,1995-03-10 00:00,T,N,F,NORTH SHIELDS,NORTH TYNESIDE,TYNE AND WEAR,A,A
{BA8718E0-3459-4E2A-968B-873D4F9BB633},128000,1995-09-22 00:00,T,N,F,CHELTENHAM,TEWKESBURY,GLOUCESTERSHIRE,A,A
{FBD86F43-59FC-4C74-A203-8E680FF996E9},71000,1995-11-13 00:00,S,N,F,GILLINGHAM,GILLINGHAM,KENT,A,A
{ED12C5F0-90ED-4BDB-A97E-8E683373C65D},98500,1995-02-10 00:00,S,N,F,EDGWARE,BARNET,GREATER LONDON,A,A
{A50834F4-F596-4C09-8B36-91FA5DC77D27},45500,1995-05-19 00:00,S,N,F,ST. HELENS,ST HELENS,MERSEYSIDE,A,A
{26C30C17-8C45-43C7-B7A0-91FA601596A0},59000,1995-08-16 00:00,T,N,F,FARNHAM,WAVERLEY,SURREY,A,A
{98BBB71C-BE24-402D-9224-91FA69E2ADEB},46275,1995-09-08 00:00,F,Y,L,LETCHWORTH GARDEN CITY,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{6A60F916-1266-49D7-A72E-91FA714BB723},45400,1995-03-31 00:00,T,N,L,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{A5BD14DF-B0AB-4CA8-A39A-91FA7B5343F8},32000,1995-09-15 00:00,T,N,F,NOTTINGHAM,BROXTOWE,NOTTINGHAMSHIRE,A,A
{EEB32C7F-74D2-4376-AE31-91FA7BDEEECA},55000,1995-12-14 00:00,S,N,L,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{69CB3F3B-B582-465F-9EEA-91FA9367E94F},82500,1995-02-27 00:00,T,N,F,BRACKNELL,BRACKNELL FOREST,BRACKNELL FOREST,A,A
{A02E209A-04C8-405A-B55A-8AC932F6C456},89950,1995-10-13 00:00,D,Y,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{EF9ED463-B0B0-42FE-ACAC-8AC956E7D829},72000,1995-09-20 00:00,D,Y,F,BURY ST. EDMUNDS,ST EDMUNDSBURY,SUFFOLK,A,A
{B4F81D13-951E-4D54-835F-8E684C8BCCF3},100000,1995-03-06 00:00,T,N,F,LONDON,HACKNEY,GREATER LONDON,A,A
{55914B2B-1699-4EE7-90D8-8E6880B9A904},91000,1995-05-24 00:00,F,Y,L,LONDON,LAMBETH,GREATER LONDON,A,A
{596A4084-13B8-4307-B3C8-83BB0C5E69F6},55000,1995-03-17 00:00,S,N,F,READING,READING,READING,A,A
{130F9649-5691-4ED5-B85B-83BB166B70F2},60000,1995-04-25 00:00,S,N,F,CHELMSFORD,CHELMSFORD,ESSEX,A,A
{A82D78D0-385B-4C6C-A44A-83BB16F5C0ED},56500,1995-05-26 00:00,S,N,F,BODMIN,NORTH CORNWALL,CORNWALL,A,A
{E1D863E4-7139-4852-9EC6-83BB2358DD35},49500,1995-10-18 00:00,S,N,F,BARNSTAPLE,NORTH DEVON,DEVON,A,A
{9DAA08A0-D637-445B-BBB7-83BB405940A2},30500,1995-03-07 00:00,S,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{1BD4874C-302C-4269-AF47-873D66017816},68000,1995-05-31 00:00,F,N,L,BROMLEY,BROMLEY,GREATER LONDON,A,A
{1247BF79-7065-401C-A306-873D69151A1D},54000,1995-06-30 00:00,T,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{66D6A403-9287-4EAF-9712-1AB7E2FE3FD7},55000,1995-08-25 00:00,F,N,L,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON,A,A
{12302AD5-1AB9-4470-859E-1AB7EF767EA6},75000,1995-11-06 00:00,S,N,F,CIRENCESTER,COTSWOLD,GLOUCESTERSHIRE,A,A
{841B10A1-E9B2-40C9-B416-21D741B48241},34750,1995-06-02 00:00,T,N,F,DAVENTRY,DAVENTRY,NORTHAMPTONSHIRE,A,A
{34FB5E75-6587-4730-960E-21D7542F9F33},31000,1995-03-30 00:00,T,N,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{78129DB6-7691-4418-A4DA-21D767553554},28500,1995-07-07 00:00,F,N,L,YORK,HAMBLETON,NORTH YORKSHIRE,A,A
{F0DCBB4B-4642-4287-B196-1720A15C003F},33000,1995-03-06 00:00,S,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{79F787F4-714B-4F87-A1EC-256C750D2ECE},82000,1995-09-26 00:00,D,N,F,LLANELLI,LLANELLI,DYFED,A,A
{84FB3ED8-994F-45FF-9C8D-256C960766DB},178500,1995-12-21 00:00,D,N,F,WINCHESTER,WINCHESTER,HAMPSHIRE,A,A
{FC5A15E8-407C-4B69-B59A-1AB834396B74},28000,1995-10-16 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{FA8DA2CF-6323-4983-A32A-21D783C4E932},33000,1995-12-21 00:00,F,N,L,BOSTON,BOSTON,LINCOLNSHIRE,A,A
{D56E67AC-1181-4521-B209-21D788A4E24F},58500,1995-11-24 00:00,F,Y,L,HARROGATE,HARROGATE,NORTH YORKSHIRE,A,A
{ECC63B1E-AB45-4BFA-A050-21D7901D342E},30000,1995-07-14 00:00,S,N,F,REDRUTH,KERRIER,CORNWALL,A,A
{05E45353-B97D-46A3-BB90-21D7A53EE240},50500,1995-02-21 00:00,S,N,F,SOUTHPORT,SEFTON,MERSEYSIDE,A,A
{1D5F8FF8-4ACA-4E98-A55E-1E4600C8384F},68500,1995-04-25 00:00,F,Y,L,HORSHAM,HORSHAM,WEST SUSSEX,A,A
{4279C2A3-3097-41BC-BAC4-1E4609941432},79250,1995-07-14 00:00,S,N,F,WOKING,WOKING,SURREY,A,A
{2CE48C76-7764-4CBD-AD56-1E461AE8F633},109000,1995-04-06 00:00,D,N,F,DARWEN,BLACKBURN,LANCASHIRE,A,A
{DF303398-7952-4FA1-8B51-1E463F5CE7CA},41500,1995-08-11 00:00,T,N,F,HARTLEPOOL,HARTLEPOOL,HARTLEPOOL,A,A
{A6D94802-2AC8-451C-9DAA-1720B90DA6A5},31505,1995-06-19 00:00,T,N,F,HARROGATE,HARROGATE,NORTH YORKSHIRE,A,A
{C77A2F04-56E5-4115-9997-1720C859A094},79000,1995-04-28 00:00,S,N,F,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,A,A
{9E313E1B-6D54-499B-91B1-1720D69A6DD2},70000,1995-12-04 00:00,D,N,F,SUTTON-IN-ASHFIELD,ASHFIELD,NOTTINGHAMSHIRE,A,A
{62A96CBF-F25F-4BCF-9EB9-256CB73581D7},39000,1995-08-04 00:00,T,N,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{5D47C4C1-2991-4CE7-BA05-256CC68DEA3B},51000,1995-03-10 00:00,T,N,F,BEDFORD,NORTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{3B74DFC3-3846-4C70-ACD8-256CE7C609E4},60000,1995-04-28 00:00,T,N,F,BROADSTAIRS,THANET,KENT,A,A
{78D40259-2B99-4CDA-8757-256CEB369D6D},42500,1995-09-29 00:00,S,N,F,MANSFIELD,MANSFIELD,NOTTINGHAMSHIRE,A,A
{F932B917-14DC-4004-8D0B-1AB8728F7022},60000,1995-06-09 00:00,T,N,F,CROYDON,CROYDON,GREATER LONDON,A,A
{42D728F4-2919-4465-A9E0-21D7C96D81B2},68500,1995-08-25 00:00,T,N,F,ENFIELD,ENFIELD,GREATER LONDON,A,A
{F89C28B2-F01D-43D6-A1A8-21D7CAA9181A},38100,1995-08-21 00:00,T,N,F,PORTSMOUTH,PORTSMOUTH,PORTSMOUTH,A,A
{C457600B-81AB-48B0-B29B-21D7E0D0DC3C},33000,1995-05-15 00:00,D,N,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{A3AD9F15-9FF5-478D-B47E-1E465D7F0244},29000,1995-11-28 00:00,T,N,F,WARMINSTER,WEST WILTSHIRE,WILTSHIRE,A,A
{4F7D178C-6D7F-42FD-B0C3-1E466EE962B1},44950,1995-08-25 00:00,S,N,F,NOTTINGHAM,EREWASH,DERBYSHIRE,A,A
{336D29D3-1851-496F-8EC0-1E467B62C02C},95000,1995-12-08 00:00,F,N,L,NEWCASTLE UPON TYNE,NEWCASTLE UPON TYNE,TYNE AND WEAR,A,A
{F12CC36F-D06F-42A0-A28E-1E467E327414},255000,1995-01-30 00:00,F,N,F,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{ABDDA980-B669-47DC-9A1E-172100961098},64500,1995-09-08 00:00,S,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{559EB08A-2FDA-45C8-8557-17210C007070},50500,1995-06-15 00:00,F,N,L,ELY,EAST CAMBRIDGESHIRE,CAMBRIDGESHIRE,A,A
{6C68533E-B70F-4079-9401-17211505BCE4},42500,1995-02-24 00:00,S,N,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{F245D35E-49A7-4724-ADCE-256CFD4DE30D},56500,1995-08-31 00:00,F,N,L,CLEVEDON,WOODSPRING,AVON,A,A
{70AB90AA-8A8D-4240-AC1C-256D0778AE72},61000,1995-04-13 00:00,D,Y,F,RUGBY,RUGBY,WARWICKSHIRE,A,A
{749D9AF3-101A-4A02-82A8-1AB8A9ACF4C1},44000,1995-12-15 00:00,S,N,F,CHELMSFORD,CHELMSFORD,ESSEX,A,A
{F23DF680-6F16-490B-BAF9-1AB8A9F2F8EC},43000,1995-11-07 00:00,S,N,F,HULL,KINGSTON UPON HULL,HUMBERSIDE,A,A
{EB1495B1-A2FB-4C2E-AFD6-1AB8B24DB772},84500,1995-02-06 00:00,S,Y,F,CRAWLEY,CRAWLEY,WEST SUSSEX,A,A
{0B5DFF2D-3DB8-4572-9CF8-21D8388C1DD7},45000,1995-02-10 00:00,S,N,F,LINCOLN,EAST LINDSEY,LINCOLNSHIRE,A,A
{747C92AD-7CE6-4FE4-A40E-1E4689957F58},21250,1995-09-01 00:00,T,N,F,MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C734480E-0715-470B-B708-1E46A153AE60},78000,1995-09-14 00:00,S,N,F,RUGBY,RUGBY,WARWICKSHIRE,A,A
{5704C2DE-663A-4EE9-BDB7-1E46B90E4C79},58995,1995-05-31 00:00,S,N,L,ASHTON-UNDER-LYNE,TAMESIDE,GREATER MANCHESTER,A,A
{F6CC8C30-DE2E-4DC8-BD9F-1E46BDB9882E},30000,1995-03-14 00:00,T,N,F,LOOE,CARADON,CORNWALL,A,A
{A6F1CBC1-83BA-48D0-BEDE-1E46C2741715},29950,1995-01-27 00:00,T,N,F,CHESTER,CHESTER,CHESHIRE,A,A
{4EB444A3-14E6-41F4-BDF8-17212F8E1349},199950,1995-05-26 00:00,D,Y,F,READING,NEWBURY,BERKSHIRE,A,A
{0E2B3A11-D7A9-4965-ACD2-17213174DBC2},77000,1995-03-24 00:00,S,N,F,SANDHURST,BRACKNELL FOREST,BRACKNELL FOREST,A,A
{7BFDD95A-18A3-4DED-B0B1-172158626180},62995,1995-09-11 00:00,S,N,F,ROMFORD,HAVERING,GREATER LONDON,A,A
{0E37BC0C-832A-4CC4-9E25-256D41615D81},65000,1995-02-17 00:00,D,N,F,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,A,A
{C9C047B8-6B66-4696-94F2-256D57396C96},37000,1995-04-13 00:00,T,N,F,TAUNTON,TAUNTON DEANE,SOMERSET,A,A
{6D5CD977-23F2-4FA6-9763-256D58A73137},40000,1995-06-22 00:00,S,N,F,BIRKENHEAD,WIRRAL,MERSEYSIDE,A,A
{64D33EAE-728C-4C6E-A531-256D5BE48628},56000,1995-11-01 00:00,S,N,F,BAKEWELL,DERBYSHIRE DALES,DERBYSHIRE,A,A
{DF5FFACD-78AE-4F01-90C2-256D5F262D4C},95000,1995-06-27 00:00,S,N,F,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A
{958A46BA-C4F1-48BC-A676-1AB8BF260F95},74500,1995-02-27 00:00,F,N,L,SIDCUP,BEXLEY,GREATER LONDON,A,A
{9EEAA7AE-BAEB-4EF1-859E-1AB8CDB95096},72000,1995-10-12 00:00,T,N,F,YEOVIL,SOUTH SOMERSET,SOMERSET,A,A
{22F7C228-9DBA-4800-A2DC-1AB8D58C5B7D},81500,1995-11-30 00:00,S,N,F,WELLINGTON,TAUNTON DEANE,SOMERSET,A,A
{73FBA144-E614-4E49-ACCB-1AB8D8368444},43300,1995-10-30 00:00,F,N,L,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{128709D0-B011-499B-837B-1AB8EF1C054D},48750,1995-01-26 00:00,S,N,F,WOLVERHAMPTON,SOUTH STAFFORDSHIRE,STAFFORDSHIRE,A,A
{40C5A237-3A7E-4557-BA5D-1AB8F1FB59BB},32000,1995-07-28 00:00,T,N,F,HARWICH,TENDRING,ESSEX,A,A
{C4FA9835-CB8B-4465-B06D-21D84C38AE46},99000,1995-08-15 00:00,D,N,F,HAVANT,HAVANT,HAMPSHIRE,A,A
{652F6182-873D-4564-9DC9-21D857D63E3B},47000,1995-07-07 00:00,S,N,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{8C84D656-C29D-4840-B063-21D8581DFBDA},83000,1995-07-28 00:00,T,N,F,LONDON,CROYDON,GREATER LONDON,A,A
